cl_106434	5
cl_10878349	5
cl_12321453	5
cl_12539696	5
cl_14628305	5
cl_2467339	5
cl_450324	5
cl_8210861	5
cl_8673000	5
cl_10005781	4
cl_10041432	4
cl_10096594	4
cl_10133511	4
cl_10211514	4
cl_10223746	4
cl_10230096	4
cl_10264787	4
cl_10429638	4
cl_10446586	4
cl_10447530	4
cl_10476498	4
cl_10583683	4
cl_10616920	4
cl_1080977	4
cl_10813965	4
cl_10878325	4
cl_10954661	4
cl_10976529	4
cl_11028019	4
cl_11109232	4
cl_11214719	4
cl_11320794	4
cl_11333596	4
cl_11346217	4
cl_11556452	4
cl_11715926	4
cl_11724724	4
cl_11758637	4
cl_1176442	4
cl_1181532	4
cl_11819458	4
cl_11874904	4
cl_11904036	4
cl_11943409	4
cl_11982284	4
cl_12003569	4
cl_12027795	4
cl_12040262	4
cl_12101398	4
cl_12235079	4
cl_12354502	4
cl_1238450	4
cl_12472368	4
cl_12524595	4
cl_12528204	4
cl_12552490	4
cl_12683226	4
cl_12819899	4
cl_12826668	4
cl_12840100	4
cl_12867295	4
cl_12909888	4
cl_12969000	4
cl_13114876	4
cl_13205629	4
cl_13223579	4
cl_13341795	4
cl_13388983	4
cl_13506358	4
cl_13570941	4
cl_1364645	4
cl_13657828	4
cl_13756652	4
cl_13870664	4
cl_13935713	4
cl_13948711	4
cl_13996190	4
cl_1402458	4
cl_14072693	4
cl_14212817	4
cl_14339656	4
cl_1438247	4
cl_14515838	4
cl_14626731	4
cl_14749283	4
cl_14852058	4
cl_14860271	4
cl_14864324	4
cl_14868463	4
cl_14900615	4
cl_14969726	4
cl_14971793	4
cl_15053533	4
cl_1510552	4
cl_15135866	4
cl_15158876	4
cl_15224431	4
cl_1531776	4
cl_15359688	4
cl_15370538	4
cl_15375426	4
cl_1562747	4
cl_1592894	4
cl_1627084	4
cl_1644851	4
cl_1736937	4
cl_1748481	4
cl_184184	4
cl_1870806	4
cl_2006174	4
cl_2127363	4
cl_2155714	4
cl_2179594	4
cl_2197676	4
cl_2233627	4
cl_2593310	4
cl_2713527	4
cl_2720649	4
cl_3018855	4
cl_3079980	4
cl_311293	4
cl_3163936	4
cl_3241521	4
cl_3293553	4
cl_3332281	4
cl_3341681	4
cl_3374495	4
cl_344423	4
cl_3541900	4
cl_3571744	4
cl_3627979	4
cl_3657049	4
cl_3812122	4
cl_3896134	4
cl_3902892	4
cl_3951919	4
cl_4186811	4
cl_4234602	4
cl_4366098	4
cl_4512117	4
cl_4599928	4
cl_4665535	4
cl_4715060	4
cl_4773899	4
cl_4920706	4
cl_4939763	4
cl_4975289	4
cl_5094459	4
cl_5104856	4
cl_5118908	4
cl_5230949	4
cl_5247542	4
cl_526719	4
cl_5392870	4
cl_5429491	4
cl_5442128	4
cl_5458149	4
cl_5550357	4
cl_5603344	4
cl_5631538	4
cl_568833	4
cl_5693038	4
cl_5740666	4
cl_5753465	4
cl_5761749	4
cl_5810187	4
cl_5856718	4
cl_5944606	4
cl_5994102	4
cl_6201661	4
cl_6374137	4
cl_6405455	4
cl_6475975	4
cl_6477036	4
cl_6484340	4
cl_6572565	4
cl_6669491	4
cl_6704781	4
cl_6818189	4
cl_6845744	4
cl_6929191	4
cl_6939258	4
cl_6970801	4
cl_6975945	4
cl_7062782	4
cl_7071107	4
cl_7101467	4
cl_7163602	4
cl_7257137	4
cl_730468	4
cl_7315655	4
cl_7331838	4
cl_7476091	4
cl_7499249	4
cl_7621207	4
cl_7665736	4
cl_7706234	4
cl_793781	4
cl_8004940	4
cl_8025691	4
cl_8127810	4
cl_8189740	4
cl_8255979	4
cl_8438730	4
cl_8441597	4
cl_8461090	4
cl_8491856	4
