cl_7082320	4
cl_10008083	3
cl_10228704	3
cl_10354401	3
cl_10361832	3
cl_10407415	3
cl_10451961	3
cl_10523881	3
cl_10555456	3
cl_10608128	3
cl_10873822	3
cl_10875774	3
cl_10888514	3
cl_11154601	3
cl_11191763	3
cl_1138411	3
cl_11412620	3
cl_1156756	3
cl_11696035	3
cl_11838108	3
cl_12052309	3
cl_12062432	3
cl_12332287	3
cl_12451832	3
cl_1255881	3
cl_12718564	3
cl_13273282	3
cl_13316160	3
cl_13700876	3
cl_13900504	3
cl_13904490	3
cl_14090568	3
cl_14278562	3
cl_14283100	3
cl_14500653	3
cl_1491675	3
cl_1615613	3
cl_1685102	3
cl_1974065	3
cl_24482	3
cl_2583269	3
cl_2934369	3
cl_3074770	3
cl_3233007	3
cl_3318004	3
cl_3460590	3
cl_4099428	3
cl_4411727	3
cl_4428310	3
cl_5232744	3
cl_5657907	3
cl_5720685	3
cl_5856192	3
cl_6336488	3
cl_6404949	3
cl_656342	3
cl_6616901	3
cl_6619116	3
cl_673659	3
cl_679704	3
cl_6851150	3
cl_6858392	3
cl_7012504	3
cl_7090784	3
cl_7311118	3
cl_7318500	3
cl_7412627	3
cl_7419507	3
cl_7500657	3
cl_7636216	3
cl_7652165	3
cl_8369621	3
cl_8919704	3
cl_9103620	3
cl_9115609	3
cl_9195354	3
cl_9362948	3
cl_9581489	3
cl_1000102	2
cl_10003454	2
cl_10004031	2
cl_10004239	2
cl_10006532	2
cl_10010132	2
cl_10011466	2
cl_10011924	2
cl_10012110	2
cl_10014931	2
cl_10017074	2
cl_1001733	2
cl_10017798	2
cl_10018342	2
cl_10018689	2
cl_10018853	2
cl_10019517	2
cl_10020356	2
cl_10020539	2
cl_10021118	2
cl_10021969	2
cl_10025969	2
cl_10027599	2
cl_10027708	2
cl_10028215	2
cl_10028486	2
cl_10029238	2
cl_10032345	2
cl_10035665	2
cl_10036301	2
cl_10037598	2
cl_10037859	2
cl_10038399	2
cl_10038574	2
cl_10039932	2
cl_10040960	2
cl_10042098	2
cl_10042826	2
