cl_1375402	3
cl_8086732	3
cl_10014712	2
cl_10108837	2
cl_10125885	2
cl_10202262	2
cl_10239728	2
cl_10315701	2
cl_10354099	2
cl_10457226	2
cl_10661609	2
cl_10678779	2
cl_10848398	2
cl_1089132	2
cl_10898041	2
cl_10928188	2
cl_10961199	2
cl_1100617	2
cl_1100944	2
cl_11088927	2
cl_11128728	2
cl_11203829	2
cl_11251849	2
cl_11294118	2
cl_11381891	2
cl_11585795	2
cl_1160666	2
cl_1163982	2
cl_11678273	2
cl_11785089	2
cl_12069789	2
cl_12120821	2
cl_12130224	2
cl_12194141	2
cl_12226290	2
cl_12350469	2
cl_12362516	2
cl_12416587	2
cl_12423014	2
cl_12436223	2
cl_12452388	2
cl_1246	2
cl_12495686	2
cl_12498801	2
cl_12514064	2
cl_12542738	2
cl_12558055	2
cl_12575738	2
cl_12607044	2
cl_12612639	2
cl_1262525	2
cl_12669388	2
cl_12747	2
cl_12884016	2
cl_12913212	2
cl_12976336	2
cl_12993426	2
cl_13019700	2
cl_13032736	2
cl_13152987	2
cl_13281222	2
cl_13322929	2
cl_13400913	2
cl_13418034	2
cl_13449757	2
cl_13462358	2
cl_13465984	2
cl_13491821	2
cl_13561805	2
cl_13571249	2
cl_1363950	2
cl_13645612	2
cl_13652433	2
cl_13668715	2
cl_13701360	2
cl_13737122	2
cl_13779853	2
cl_13779965	2
cl_13781990	2
cl_13790210	2
cl_13817259	2
cl_13868630	2
cl_13958321	2
cl_14072135	2
cl_140854	2
cl_14264248	2
cl_14290239	2
cl_14389371	2
cl_14395067	2
cl_14418652	2
cl_14427567	2
cl_14524662	2
cl_14675247	2
cl_14714417	2
cl_14831172	2
cl_14956824	2
cl_15008380	2
cl_15152092	2
cl_15214529	2
cl_15226992	2
cl_15264124	2
cl_1528991	2
cl_15337038	2
cl_15338731	2
cl_15370096	2
cl_15375868	2
cl_1550879	2
cl_1587908	2
cl_163002	2
cl_1675952	2
cl_1711956	2
cl_1712759	2
cl_1729455	2
cl_1759371	2
cl_1811210	2
cl_1845525	2
cl_1859871	2
cl_1871228	2
cl_1900421	2
cl_1917638	2
cl_1919837	2
cl_1927776	2
cl_1963523	2
cl_1974813	2
cl_2026461	2
cl_2033136	2
cl_2113797	2
cl_2474227	2
cl_2523741	2
cl_2637	2
cl_2650276	2
cl_2684625	2
cl_2693107	2
cl_2752961	2
cl_2769140	2
cl_2801020	2
cl_2952688	2
cl_3026723	2
cl_303383	2
cl_3099153	2
cl_3192567	2
cl_3213677	2
cl_3271454	2
cl_3299041	2
cl_3453703	2
cl_3461508	2
cl_346833	2
cl_3490327	2
cl_3741276	2
cl_3771499	2
cl_3856518	2
cl_3905377	2
cl_4097062	2
cl_4112627	2
cl_4174917	2
cl_4179812	2
cl_4273938	2
cl_4284632	2
cl_4304449	2
cl_4394001	2
cl_4457856	2
cl_4483881	2
cl_4500175	2
cl_4510987	2
cl_4617504	2
cl_4632781	2
cl_4735169	2
cl_4742690	2
cl_4760948	2
cl_4764194	2
cl_4766384	2
cl_4781359	2
cl_4826578	2
cl_4860649	2
cl_486504	2
cl_4880770	2
cl_4945955	2
cl_4949714	2
cl_4997696	2
cl_5010812	2
cl_50595	2
cl_5079595	2
cl_5080693	2
cl_5100749	2
cl_5115911	2
cl_5156414	2
cl_5158334	2
cl_5159089	2
cl_5174841	2
cl_5180293	2
cl_527266	2
cl_5293663	2
cl_5349352	2
cl_5366706	2
cl_5367572	2
cl_5394912	2
cl_5400669	2
cl_5428275	2
cl_5521805	2
cl_5535659	2
cl_5583311	2
cl_5583577	2
cl_5590248	2
cl_5607038	2
cl_5645452	2
cl_5737172	2
cl_5850072	2
cl_5894657	2
cl_6004926	2
cl_6059085	2
cl_6090441	2
cl_6092599	2
cl_6100194	2
cl_6152556	2
cl_6205377	2
cl_621030	2
cl_623436	2
cl_627227	2
cl_6305953	2
cl_6402505	2
cl_6407661	2
cl_644911	2
cl_6500855	2
cl_653	2
cl_6543351	2
cl_6557352	2
cl_662473	2
cl_6681412	2
cl_6692253	2
cl_6796600	2
cl_6836416	2
cl_6968751	2
cl_6971836	2
cl_7055794	2
cl_7128016	2
cl_7143132	2
cl_7173105	2
cl_7249356	2
cl_7282104	2
cl_738807	2
cl_7389162	2
cl_7443540	2
cl_7471694	2
cl_7551988	2
cl_7554846	2
cl_7665827	2
cl_7797523	2
cl_7837056	2
cl_796558	2
cl_7965706	2
cl_7971670	2
cl_8080324	2
cl_8090503	2
cl_8155547	2
cl_8162044	2
cl_8224854	2
cl_8244093	2
cl_827591	2
cl_8278698	2
cl_8375186	2
cl_8380334	2
cl_8382686	2
cl_8435184	2
cl_8575916	2
cl_8576093	2
cl_8603051	2
cl_8614770	2
cl_8780758	2
cl_8897779	2
cl_8908153	2
cl_9267212	2
cl_9280604	2
cl_9283368	2
cl_931286	2
cl_9330892	2
cl_936254	2
cl_9369023	2
cl_9386172	2
cl_960101	2
cl_9688191	2
cl_9733868	2
cl_9747412	2
cl_9836488	2
cl_9931495	2
cl_9945018	2
cl_9955534	2
cl_9998066	2
