cl_10568	3
cl_100044	2
cl_10010615	2
cl_10016354	2
cl_10019182	2
cl_100242	2
cl_10031387	2
cl_100374	2
cl_10041014	2
cl_10068783	2
cl_10070481	2
cl_100804	2
cl_10100	2
cl_10102960	2
cl_10111250	2
cl_10115816	2
cl_10141673	2
cl_10144379	2
cl_10167544	2
cl_10176714	2
cl_10179642	2
cl_10193505	2
cl_10219597	2
cl_10226634	2
cl_10229683	2
cl_10248510	2
cl_10251938	2
cl_10258369	2
cl_10267316	2
cl_1027986	2
cl_10298639	2
cl_10304794	2
cl_10343418	2
cl_10343495	2
cl_10344201	2
cl_10344249	2
cl_10344728	2
cl_10344755	2
cl_10345689	2
cl_10346911	2
cl_10347119	2
cl_10348418	2
cl_10349919	2
cl_10350397	2
cl_10350411	2
cl_10357977	2
cl_10364798	2
cl_10387499	2
cl_10395484	2
cl_10397056	2
cl_10422846	2
cl_10426569	2
cl_10430065	2
cl_10434425	2
cl_1045657	2
cl_10472836	2
cl_1047333	2
cl_104882	2
cl_1049044	2
cl_10516081	2
cl_10527128	2
cl_10539602	2
cl_10543069	2
cl_10571698	2
cl_10595511	2
cl_10610879	2
cl_10635320	2
cl_10645170	2
cl_10646595	2
cl_10649038	2
cl_10655668	2
cl_10667956	2
cl_10682749	2
cl_10706130	2
cl_10712969	2
cl_10738823	2
cl_10750397	2
cl_10758983	2
cl_1076463	2
cl_10772022	2
cl_10779521	2
cl_1078562	2
cl_10810156	2
cl_10811333	2
cl_10813240	2
cl_10836570	2
cl_10843688	2
cl_10844849	2
cl_10891	2
cl_10898994	2
cl_10908131	2
cl_10921190	2
cl_10926549	2
cl_10928330	2
cl_10929266	2
cl_1093536	2
cl_10948451	2
cl_10975817	2
cl_10978435	2
cl_10990104	2
cl_10994565	2
cl_10997713	2
cl_10998969	2
cl_1099917	2
cl_11012193	2
cl_1101495	2
cl_11031614	2
cl_11037774	2
cl_11059678	2
cl_1106013	2
cl_11061578	2
cl_11063281	2
cl_11063996	2
cl_11064964	2
cl_11070319	2
cl_11070637	2
cl_11070696	2
cl_11070945	2
cl_11081135	2
cl_11081174	2
cl_11084152	2
cl_1108460	2
cl_11084715	2
cl_11098793	2
cl_11103850	2
cl_11119183	2
cl_11123950	2
cl_11124193	2
cl_11126105	2
cl_11126723	2
cl_11128001	2
cl_11129049	2
cl_1117042	2
cl_1117395	2
cl_1118065	2
cl_11181250	2
cl_11182915	2
cl_11193642	2
cl_11194033	2
cl_11228262	2
cl_11230602	2
cl_11240596	2
cl_11245319	2
cl_11247494	2
cl_11251065	2
cl_11260575	2
cl_11264245	2
cl_11264742	2
cl_11266369	2
cl_11267755	2
cl_11272430	2
cl_11272804	2
cl_11273390	2
cl_11273457	2
cl_11274324	2
cl_1127839	2
cl_11278898	2
cl_11282130	2
cl_11285843	2
cl_11286164	2
cl_11288076	2
cl_11288800	2
cl_11295764	2
cl_1129889	2
cl_11300487	2
cl_11315548	2
cl_11319681	2
cl_1132041	2
cl_11321508	2
cl_11327657	2
cl_11336396	2
cl_11354006	2
cl_11377097	2
cl_11377217	2
cl_11384576	2
cl_11398183	2
cl_11403338	2
cl_11407470	2
cl_11440898	2
cl_11454955	2
cl_11458775	2
cl_11464332	2
cl_11465386	2
cl_11466971	2
cl_11468806	2
cl_11475613	2
cl_11477832	2
cl_11478527	2
cl_11479811	2
cl_11483843	2
cl_11484801	2
cl_11493951	2
cl_11496755	2
cl_11497340	2
cl_11500059	2
cl_11504402	2
cl_11504802	2
cl_11506164	2
cl_11509424	2
cl_11515283	2
cl_11517038	2
cl_11517418	2
cl_11519038	2
cl_11520116	2
cl_11521880	2
cl_11522176	2
cl_11527403	2
cl_11527483	2
cl_11527497	2
cl_11529706	2
cl_11531291	2
cl_11533647	2
cl_115394	2
cl_11542567	2
cl_11580658	2
cl_11582565	2
cl_11620156	2
cl_11628262	2
cl_11639219	2
cl_11671513	2
cl_11675231	2
cl_11685118	2
cl_11698082	2
cl_11704475	2
cl_11707993	2
cl_11709494	2
cl_11719556	2
cl_1175318	2
cl_1177074	2
cl_11786201	2
cl_11792063	2
cl_11792469	2
cl_11800871	2
cl_118056	2
cl_11808765	2
cl_11810830	2
cl_11814894	2
cl_1181623	2
cl_11818286	2
cl_11831806	2
cl_11832412	2
cl_11836189	2
cl_118426	2
cl_1184425	2
cl_11853367	2
cl_11855538	2
cl_11858962	2
cl_11862831	2
cl_1186670	2
cl_11867040	2
cl_11873128	2
cl_11913221	2
cl_11939223	2
cl_1195744	2
cl_11973879	2
cl_11978463	2
cl_11978470	2
cl_11988926	2
cl_12009025	2
cl_12012924	2
cl_12015883	2
cl_12017212	2
cl_12021752	2
cl_1202374	2
cl_12029888	2
cl_120395	2
cl_12044985	2
cl_12045228	2
cl_12055492	2
cl_1206604	2
cl_12077929	2
cl_12080146	2
cl_12087416	2
cl_12093818	2
cl_12114479	2
cl_12132472	2
cl_12132684	2
cl_12134376	2
cl_12142285	2
cl_12155719	2
cl_12158097	2
cl_12168605	2
cl_1216904	2
cl_12171993	2
cl_12172317	2
cl_12174041	2
cl_12174740	2
cl_12179915	2
cl_12180004	2
cl_12180311	2
cl_12180511	2
cl_12182230	2
cl_12186938	2
cl_1219253	2
cl_12193096	2
cl_12193758	2
cl_12194011	2
cl_12196070	2
cl_12196770	2
cl_12203206	2
cl_12203347	2
cl_12203680	2
cl_12204886	2
cl_12205068	2
cl_12205774	2
cl_12206788	2
cl_12208724	2
cl_12208857	2
cl_12217675	2
cl_12220126	2
cl_12220310	2
cl_12225072	2
cl_12225349	2
cl_12228395	2
cl_12232033	2
cl_12233649	2
cl_1227503	2
cl_12281647	2
cl_1230433	2
cl_12305262	2
cl_12318799	2
cl_12324491	2
cl_12336701	2
cl_12341911	2
cl_12385162	2
cl_12386780	2
cl_12418929	2
cl_12427057	2
cl_12428669	2
cl_12437617	2
cl_1244626	2
cl_12451730	2
cl_1246395	2
cl_12470844	2
cl_12504132	2
cl_12512745	2
cl_12521950	2
cl_12524933	2
cl_12527132	2
cl_12527569	2
cl_1253756	2
cl_12539658	2
cl_12554828	2
cl_1256248	2
cl_12570785	2
cl_12572736	2
cl_12574766	2
cl_12581206	2
cl_12583861	2
cl_12585460	2
cl_12586103	2
cl_12587504	2
cl_12590252	2
cl_12592900	2
cl_12594877	2
cl_125982	2
cl_1259945	2
cl_12621274	2
cl_12622573	2
cl_12625	2
cl_12640122	2
cl_12642416	2
cl_12660745	2
cl_12662131	2
cl_12663	2
cl_12674671	2
cl_12676777	2
cl_12683877	2
cl_12690355	2
cl_12701079	2
cl_12704442	2
cl_12707198	2
cl_12709397	2
cl_12716734	2
cl_12717903	2
cl_12724073	2
cl_12726540	2
cl_12726683	2
cl_12727655	2
cl_12727842	2
cl_12732151	2
cl_12749833	2
cl_1275063	2
cl_12751142	2
cl_12755184	2
cl_12758176	2
cl_12759036	2
cl_1276414	2
cl_12771353	2
cl_12772584	2
cl_12775138	2
cl_12790350	2
cl_12830296	2
cl_12842159	2
cl_1284870	2
cl_12852008	2
cl_12866033	2
cl_12872169	2
cl_12873805	2
cl_12874973	2
cl_12890776	2
cl_12892895	2
cl_12904446	2
cl_12918295	2
cl_12926288	2
cl_12926780	2
cl_12929844	2
cl_12933092	2
cl_12933441	2
cl_1293541	2
cl_12947343	2
cl_12982882	2
cl_12984494	2
cl_12984830	2
cl_12988039	2
cl_12988142	2
cl_12989097	2
cl_12991644	2
cl_12992276	2
cl_12998317	2
cl_13000522	2
cl_13002318	2
cl_13022167	2
cl_13025907	2
cl_13027769	2
cl_13028076	2
cl_1303660	2
cl_13037939	2
cl_13039213	2
cl_13039858	2
cl_13042668	2
cl_13043377	2
cl_13064826	2
cl_13075151	2
cl_1307687	2
cl_13085477	2
cl_13086958	2
cl_13087261	2
cl_13089039	2
cl_13092267	2
cl_13097944	2
cl_13130442	2
cl_13139428	2
cl_1314112	2
cl_13145531	2
cl_13145844	2
cl_13147807	2
cl_13148259	2
cl_13148808	2
cl_1315093	2
cl_13151931	2
cl_13155173	2
cl_13155841	2
cl_13159731	2
cl_13167455	2
cl_13171864	2
cl_13180021	2
cl_13197393	2
cl_13198862	2
cl_13210122	2
cl_13216358	2
cl_13231445	2
cl_13232494	2
cl_13254144	2
cl_13266257	2
cl_13281310	2
cl_13281837	2
cl_13287780	2
cl_132897	2
cl_13301383	2
cl_13309329	2
cl_13314693	2
cl_13331112	2
cl_13342643	2
cl_133431	2
cl_13362956	2
cl_13372334	2
cl_13382517	2
cl_13384474	2
cl_1338766	2
cl_1338805	2
cl_13394789	2
cl_13405768	2
cl_13414809	2
cl_13428000	2
cl_13451845	2
cl_1347973	2
cl_13485291	2
cl_13499774	2
cl_13506528	2
cl_13537285	2
cl_13544764	2
cl_13550307	2
cl_13550742	2
cl_1355300	2
cl_13559985	2
cl_13560453	2
cl_13569052	2
cl_1357477	2
cl_13589752	2
cl_13589849	2
cl_13592482	2
cl_13606616	2
cl_13646931	2
cl_13656077	2
cl_13679574	2
cl_13683604	2
cl_13703471	2
cl_13715290	2
cl_13717146	2
cl_13724246	2
cl_13735103	2
cl_13735646	2
cl_13746	2
cl_13764428	2
cl_13769112	2
cl_13773122	2
cl_13773873	2
cl_13777483	2
cl_13777823	2
cl_13780210	2
cl_13783686	2
cl_13784327	2
cl_13787386	2
cl_13788799	2
cl_13789285	2
cl_13790344	2
cl_13791559	2
cl_13792009	2
cl_13793139	2
cl_13793506	2
cl_13793865	2
cl_13793891	2
cl_13794940	2
cl_13795864	2
cl_13796095	2
cl_13812771	2
cl_13816570	2
cl_13828969	2
cl_138344	2
cl_13846799	2
cl_13869246	2
cl_13876667	2
cl_13881920	2
cl_1389912	2
cl_13900587	2
cl_13916832	2
cl_139183	2
cl_13925693	2
cl_139284	2
cl_13939251	2
cl_13940359	2
cl_13970824	2
cl_1397885	2
cl_13983419	2
cl_13983454	2
cl_13983457	2
cl_13983855	2
cl_13986412	2
cl_1398916	2
cl_13989533	2
cl_13989868	2
cl_13995237	2
cl_13995736	2
cl_14003010	2
cl_14039399	2
cl_14042366	2
cl_14042414	2
cl_14054232	2
cl_14061201	2
cl_1406739	2
cl_14072303	2
cl_14072920	2
cl_14078652	2
cl_14104296	2
cl_14114992	2
cl_14116822	2
cl_14117600	2
cl_14118170	2
cl_14127713	2
cl_14135550	2
cl_14140755	2
cl_14151104	2
cl_14152848	2
cl_14161891	2
cl_1417626	2
cl_14185516	2
cl_14188875	2
cl_14188876	2
cl_14199140	2
cl_14205311	2
cl_14205810	2
cl_14208320	2
cl_14211323	2
cl_14214349	2
cl_14218472	2
cl_14228859	2
cl_14230077	2
cl_14237685	2
cl_14246629	2
cl_14250835	2
cl_14257464	2
cl_14270936	2
cl_14273855	2
cl_14275583	2
cl_14283586	2
cl_14285113	2
cl_14296906	2
cl_14309599	2
cl_14311231	2
cl_14311489	2
cl_14321361	2
cl_14328714	2
cl_1433787	2
cl_14341598	2
cl_14347839	2
cl_14350809	2
cl_14357565	2
cl_14359772	2
cl_1435988	2
cl_1436515	2
cl_14367577	2
cl_14369976	2
cl_14370165	2
cl_14381137	2
cl_14381488	2
cl_14387121	2
cl_14387636	2
cl_14389824	2
cl_14390082	2
cl_14395506	2
cl_14396419	2
cl_14396646	2
cl_14397338	2
cl_14397724	2
cl_14398319	2
cl_14398471	2
cl_14399509	2
cl_14401958	2
cl_14403490	2
cl_14403774	2
cl_14404904	2
cl_14406378	2
cl_14407998	2
cl_14408408	2
cl_14410498	2
cl_14411486	2
cl_14414697	2
cl_1441643	2
cl_14417034	2
cl_14424051	2
cl_14424570	2
cl_14426828	2
cl_14428628	2
cl_14430819	2
cl_14431218	2
cl_14432646	2
cl_14432738	2
cl_14433522	2
cl_14434859	2
cl_14434920	2
cl_14435290	2
cl_14437401	2
cl_14437951	2
cl_14438206	2
cl_14438209	2
cl_14439473	2
cl_14439502	2
cl_14475738	2
cl_1447859	2
cl_14482457	2
cl_144847	2
cl_14497675	2
cl_14500972	2
cl_14510589	2
cl_14527145	2
cl_1453906	2
cl_14542183	2
cl_14545396	2
cl_14550544	2
cl_14568096	2
cl_14570019	2
cl_14574752	2
cl_14574824	2
cl_14576501	2
cl_1459563	2
cl_14598008	2
cl_14600560	2
cl_14604012	2
cl_1460784	2
cl_14635827	2
cl_14640978	2
cl_14649607	2
cl_14653657	2
cl_14654557	2
cl_14654852	2
cl_14656638	2
cl_14658586	2
cl_14670396	2
cl_14683415	2
cl_14683608	2
cl_14685218	2
cl_14689047	2
cl_14692557	2
cl_14696601	2
cl_14699908	2
cl_14701028	2
cl_14703539	2
cl_14717584	2
cl_14723532	2
cl_14723935	2
cl_14726915	2
cl_14752181	2
cl_14754803	2
cl_14766801	2
cl_1476745	2
cl_14770983	2
cl_14776952	2
cl_14777135	2
cl_14778197	2
cl_14786928	2
cl_14788994	2
cl_14790123	2
cl_14793463	2
cl_14795561	2
cl_14798878	2
cl_14799954	2
cl_14803053	2
cl_14808356	2
cl_14808641	2
cl_14815953	2
cl_14817366	2
cl_14817426	2
cl_1482441	2
cl_14863868	2
cl_14865990	2
cl_14876275	2
cl_14917868	2
cl_14952141	2
cl_14956067	2
cl_14961179	2
cl_14962654	2
cl_14970060	2
cl_14971624	2
cl_14971978	2
cl_14980715	2
cl_14981938	2
cl_14991277	2
cl_14992142	2
cl_14993270	2
cl_14998157	2
cl_15002132	2
cl_15018968	2
cl_15020259	2
cl_15021453	2
cl_15046549	2
cl_15047994	2
cl_15059403	2
cl_15059810	2
cl_15080600	2
cl_15094289	2
cl_15110676	2
cl_15111508	2
cl_15114187	2
cl_15116288	2
cl_15120025	2
cl_15121009	2
cl_1512613	2
cl_15130159	2
cl_15131406	2
cl_15131415	2
cl_15134957	2
cl_151438	2
cl_15145190	2
cl_15159871	2
cl_1516414	2
cl_15168982	2
cl_15177940	2
cl_15197424	2
cl_15209271	2
